Data Paper,Research Paper,Dauthors,Rauthors,Dnumber,Rnumber,Discipline,Subjects,RBO,Jaccard,LevenshteinDistance,LevenshteinRatio
10.1016/j.dib.2017.04.004,S1053811916307819,"['Carass, Aaron', 'Roy, Snehashis', 'Jog, Amod', 'Cuzzocreo, Jennifer L.', 'Magrath, Elizabeth', 'Gherman, Adrian', 'Button, Julia', 'Nguyen, James', 'Calabresi, Peter A.', 'Crainiceanu, Ciprian M.', 'Ellingsen, Lotta M.', 'Reich, Daniel S.', 'Prince, Jerry L.', 'Pham, Dzung L.', 'Bazin, Pierre-Louis']","['Carass, Aaron', 'Roy, Snehashis', 'Jog, Amod', 'Cuzzocreo, Jennifer L.', 'Magrath, Elizabeth', 'Gherman, Adrian', 'Button, Julia', 'Nguyen, James', 'Sudre, Carole H.', 'Jorge Cardoso, Manuel', 'Cawley, Niamh', 'Ciccarelli, Olga', 'Wheeler-Kingshott, Claudia A.M.', 'Ourselin, Sébastien', 'Catanese, Laurence', 'Deshpande, Hrishikesh', 'Maurel, Pierre', 'Commowick, Olivier', 'Barillot, Christian', 'Tomas-Fernandez, Xavier', 'Warfield, Simon K.', 'Vaidya, Suthirth', 'Chunduru, Abhijith', 'Muthuganapathy, Ramanathan', 'Krishnamurthi, Ganapathy', 'Jesson, Andrew', 'Arbel, Tal', 'Maier, Oskar', 'Handels, Heinz', 'Iheme, Leonardo O.', 'Unay, Devrim', 'Jain, Saurabh', 'Sima, Diana M.', 'Smeets, Dirk', 'Ghafoorian, Mohsen', 'Platel, Bram', 'Birenbaum, Ariel', 'Greenspan, Hayit', 'Bazin, Pierre-Louis', 'Calabresi, Peter A.', 'Crainiceanu, Ciprian M.', 'Ellingsen, Lotta M.', 'Reich, Daniel S.', 'Prince, Jerry L.', 'Pham, Dzung L.', 'Prados, Ferran']",15,46,Neurosciences,Medical sciences,0.999269706,1,14,0.847826087
10.1016/j.dib.2019.103848,S0024493718304584,"['Sérgio De Souza, Zorano', 'Wang, Chao', 'Jin, Zhen-Min', 'Li, Jian-Wei', 'Yang, Junlong', 'Botelho, Nilson Francisquini', 'Viana, Rúbia Ribeiro', 'Santos, Larissa Dos', 'Li, Wei', 'Liu, Peng-Lei']","['De Souza, Zorano Sérgio', 'Wang, Chao', 'Jin, Zhen-Min', 'Li, Jian-Wei', 'Yang, Junlong', 'Botelho, Nilson Francisquini', 'Viana, Rúbia Ribeiro', 'Dos Santos, Larissa', 'Li, Wei', 'Liu, Peng-Lei']",10,10,Earth and Planetary Sciences,Geosciences,0.999196264,0.833333333,4,0.727272727
10.1016/j.dib.2017.08.015,S016752731634044X,"['Dato, Ilaria', 'Burzotta, Francesco', 'Trani, Carlo', 'Romano, Andrea', 'Paraggio, Lazzaro', 'Aurigemma, Cristina', 'Porto, Italo', 'Maria Leone, Antonio', 'Crea, Filippo', 'Niccoli, Giampaolo']","['Dato, Ilaria', 'Burzotta, Francesco', 'Trani, Carlo', 'Romano, Andrea', 'Paraggio, Lazzaro', 'Aurigemma, Cristina', 'Porto, Italo', 'Leone, Antonio Maria', 'Crea, Filippo', 'Niccoli, Giampaolo']",10,10,Medicine and Dentistry,Medical sciences,0.999196264,0.909090909,2,0.857142857
10.1016/j.dib.2022.107960,10.1016/j.biortech.2021.126612,"['Puig-Castellví, Francesc', 'Midoux, Cédric', 'Guenne, Angéline', 'Conteau, Delphine', 'Franchi, Oscar', 'Bureau, Chrystelle', 'Madigou, Céline', 'Bouveresse, Delphine Jouan-Rimbaud', 'Kroff, Pablo', 'Mazéas, Laurent', 'Rutledge, Douglas N.', 'Gaval, Gilberte', 'Chapleur, Olivier']","['Puig-Castellví, Francesc', 'Midoux, Cédric', 'Guenne, Angéline', 'Conteau, Delphine', 'Franchi, Oscar', 'Bureau, Chrystelle', 'Madigou, Céline', 'Jouan-Rimbaud Bouveresse, Delphine', 'Kroff, Pablo', 'Mazéas, Laurent', 'Rutledge, Douglas N.', 'Gaval, Gilberte', 'Chapleur, Olivier']",13,13,Biological Sciences,Biological sciences,0.999122817,0.928571429,2,0.888888889
10.1016/j.dib.2018.08.213,S0966327418300625,"['Yamamoto, Takayuki', 'Li, Qi', 'Hara, Hidetaka', 'Wang, Liaoran', 'Zhou, Hongmin', 'Li, Juan', 'Eckhoff, Devin E.', 'Tector, A. Joseph', 'Lovingood, Ray', 'Ezzelarab, Mohamed', 'Ayares, David', 'Wang, Yi', 'Cooper, David K.C.', 'Iwase, Hayato', 'Klein, Edwin C.']","['Yamamoto, Takayuki', 'Li, Qi', 'Hara, Hidetaka', 'Wang, Liaoran', 'Zhou, Hongmin', 'Li, Juan', 'Eckhoff, Devin E.', 'Joseph Tector, A.', 'Lovingood, Ray', 'Ezzelarab, Mohamed', 'Ayares, David', 'Wang, Yi', 'Cooper, David K.C.', 'Iwase, Hayato', 'Klein, Edwin C.']",15,15,Medicine and Dentistry,Medical sciences,0.999116503,0.9375,2,0.903225806
10.1016/j.dib.2016.02.004,S0304416515003505,"['Lopes-Rodrigues, Vanessa', 'Di Luca, Alessio', 'Sousa, Diana', 'Seca, Hugo', 'Meleady, Paula', 'Henry, Michael', 'Lima, Raquel T.', 'O’Connor, Robert', 'Vasconcelos, M. Helena']","['Lopes-Rodrigues, Vanessa', 'Di Luca, Alessio', 'Sousa, Diana', 'Seca, Hugo', 'Meleady, Paula', 'Henry, Michael', 'Lima, Raquel T.', ""O'Connor, Robert"", 'Vasconcelos, M. Helena']",9,9,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.999075886,0.7,3,0.823529412
10.1016/j.dib.2020.106651,S0899900720303403,"['Efremov, Sergey M.', 'Ionova, Tatiana I.', 'Nikitina, Tatiana P.', 'Vedernikov, Pavel E.', 'Dzhumatov, Timur A.', 'Ovchinnikov, Timofey S.', 'Rashidov, Abduvahhob A.', 'Khomenko, Alexandr E', 'Heyland, Daren K.', 'Lomivorotov, Vladimir V.', 'Stoppe, Christian']","['Efremov, Sergey M.', 'Ionova, Tatiana I.', 'Nikitina, Tatiana P.', 'Vedernikov, Pavel E.', 'Dzhumatov, Timur A.', 'Ovchinnikov, Timofey S.', 'Rashidov, Abduvahhob A.', 'Stoppe, Christian', 'Lomivorotov, Vladimir V.', 'Heyland, Daren K.']",11,10,Health and Medical Sciences,Medical sciences,0.998935126,0.909090909,3,0.761904762
10.1016/j.dib.2016.01.067,S0005273615003296,"['Schadzek, Patrik', 'Schlingmann, Barbara', 'Schaarschmidt, Frank', 'Lindner, Julia', 'Koval, Michael', 'Heisterkamp, Alexander', 'Ngezahayo, Anaclet', 'Preller, Matthias']","['Schadzek, Patrik', 'Schlingmann, Barbara', 'Schaarschmidt, Frank', 'Lindner, Julia', 'Koval, Michael', 'Heisterkamp, Alexander', 'Preller, Matthias', 'Ngezahayo, Anaclet']",8,8,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.998879552,1,2,0.875
10.1016/j.dib.2019.104010,S0920586119301221,"['Guil-López, R.', 'Mota, N.', 'Llorente, J.', 'Millán, E.', 'Pawelec, B.', 'García, R.', 'Navarro, R.M.', 'Fierro, J.L.G.']","['Guil-López, R.', 'Mota, N.', 'Llorente, J.', 'Millán, E.', 'Pawelec, B.', 'García, R.', 'Fierro, J.L.G.', 'Navarro, R.M.']",8,8,Chemical Engineering,Engineering,0.998879552,1,2,0.875
10.1016/j.dib.2020.106022,S0022169420306545,"['Dufresne, Christiane', 'Arfib, Bruno', 'Ducros, Loïc', 'Duffa, Céline', 'Giner, Frank', 'Rey, Vincent', 'Lamarque, Thierry']","['Dufresne, Christiane', 'Arfib, Bruno', 'Ducros, Loïc', 'Duffa, Céline', 'Giner, Frank', 'Rey, Vincent']",7,6,Earth and Planetary Sciences,Geosciences,0.998875141,0.857142857,1,0.923076923
10.1016/j.dib.2018.10.014,S0925963517304272,"['López-Oyama, A.B.', 'Domínguez-Crespo, M.A.', 'Torres-Huerta, A.M.', 'Onofre-Bustamante, E.', 'Gámez-Corrales, R.', 'Cayetano-Castro, N.', 'Ferrel-Álvarez, A.C.']","['López-Oyama, A.B.', 'Domínguez-Crespo, M.A.', 'Torres-Huerta, A.M.', 'Onofre-Bustamante, E.', 'Gámez-Corrales, R.', 'Cayetano-Castro, N.']",7,6,Engineering,Engineering,0.998875141,0.857142857,1,0.923076923
10.1016/j.dib.2017.04.050,S096007601730050X,"['Sinreih, Maša', 'Štupar, Saša', 'Čemažar, Luka', 'Verdenik, Ivan', 'Frković Grazio, Snježana', 'Smrkolj, Špela', 'Lanišnik Rižner, Tea']","['Sinreih, Maša', 'Štupar, Saša', 'Čemažar, Luka', 'Verdenik, Ivan', 'Frković Grazio, Snježana', 'Smrkolj, Špela', 'Rižner, Tea Lanišnik']",7,7,Proteomics and Biochemistry,Biological sciences,0.998875141,0.875,1,0.933333333
10.1016/j.dib.2015.01.001,S2214426914000834,"['Cocanougher, Benjamin', 'Aypar, Umut', 'Mcdonald, Amber', 'Hasadsri, Linda', 'Bennett, Michael J.', 'Edward Highsmith, W.', 'D׳Aco, Kristin']","['Cocanougher, Benjamin', 'Aypar, Umut', 'Mcdonald, Amber', 'Hasadsri, Linda', 'Bennett, Michael J.', 'Edward Highsmith, W.', ""D'Aco, Kristin""]",7,7,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.998875141,0.75,2,0.857142857
10.1016/j.dib.2020.105296,S2210670719335462,"['Nabizadeh, Ramin', 'Sorooshian, Armin', 'Delikhoon, Mahdieh', 'Baghani, Abbas Norouzian', 'Golbaz, Somayeh', 'Aghaei, Mina']","['Nabizadeh, Ramin', 'Sorooshian, Armin', 'Delikhoon, Mahdieh', 'Baghani, Abbas Norouzian', 'Golbaz, Somayeh', 'Aghaei, Mina', 'Barkhordari, Abdullah']",6,7,Environmental Science,Geosciences,0.998875141,1,0,1
10.1016/j.dib.2022.108163,10.1016/j.microc.2021.107145,"['Temerdashev, Zaual', 'Abakumov, Aleksey', 'Bolshov, Mikhail', 'Khalafyan, Alexan', 'Ageeva, Natalia', 'Vasilyev, Alexander']","['Temerdashev, Zaual', 'Abakumov, Aleksey', 'Bolshov, Mikhail', 'Khalafyan, Alexan', 'Ageeva, Natalia', 'Vasilyev, Alexander', 'Ramazanov, Arsen']",6,7,Chemistry,Physics & Chemistry,0.998875141,1,0,1
10.1016/j.dib.2021.106837,S0748798321000068,"['Wu, Zhen-Yu', 'Han, Hyun Ho', 'Kim, Hee Jeong', 'Lee, Jongwon', 'Chung, Il Yong', 'Kim, Jisun', 'Lee, Saebyeol', 'Eom, Jin Sup', 'Gong, Gyungyub', 'Kim, Hak Hee', 'Son, Byung-Ho', 'Ahn, Sei-Hyun', 'Ko, Beomseok', 'Kim, Sung-Bae']","['Wu, Zhen-Yu', 'Han, Hyun Ho', 'Kim, Hee Jeong', 'Lee, Jongwon', 'Chung, Il Yong', 'Kim, Jisun', 'Lee, Saebyeol', 'Han, Jing', 'Kim, Sung-Bae', 'Gong, Gyungyub', 'Kim, Hak Hee', 'Son, Byung-Ho', 'Ahn, Sei-Hyun', 'Ko, Beomseok', 'Eom, Jin Sup']",14,15,Health and Medical Sciences,Medical sciences,0.998727697,1,4,0.8
10.1016/j.dib.2020.106134,S0378874119352353,"['Zhou, Jiewen', 'Pan, Jun', 'Xiang, Zhinan', 'Wang, Qiuyan', 'Tong, Qilin', 'Fang, Jinbo', 'Wan, Luosheng', 'Chen, Jiachun']","['Zhou, Jiewen', 'Pan, Jun', 'Xiang, Zhinan', 'Wang, Qiuyan', 'Tong, Qilin', 'Fang, Jinbo', 'Wan, Luosheng', 'Zhou, Jiewen', 'Pan, Jun', 'Xiang, Zhinan', 'Wang, Qiuyan', 'Tong, Qilin', 'Fang, Jinbo', 'Wan, Luosheng', 'Chen, Jiachun', 'Chen, Jiachun']",8,16,"Pharmacology, Toxicology and Pharmaceutical Science",Medical sciences,0.998396687,1,8,0.666666667
10.1016/j.dib.2018.10.167,S1226086X18309997,"['Kim, Ji-Eun', 'Bae, Ki-Kwang', 'Park, Chu-Sik', 'Jeong, Seong-Uk', 'Baik, Kyeong-Ho', 'Kim, Jong-Won', 'Kim, Young-Ho', 'Kang, Kyoung-Soo', 'Lee, Ki-Bong']","['Kim, Ji-Eun', 'Bae, Ki-Kwang', 'Park, Chu-Sik', 'Jeong, Seong-Uk', 'Baik, Kyeong-Ho', 'Kim, Jeong-Won', 'Kang, Kyoung-Soo', 'Lee, Ki-Bong', 'Kim, Young-Ho']",9,9,Chemistry,Physics & Chemistry,0.998392508,0.9,3,0.736842105
10.1016/j.dib.2019.104177,S1618866718306939,"['Oliveira, Willams', 'Souza E Silva, Jéssica Luiza', 'Pontes De Oliveira, Marcela Tomaz', 'Cruz-Neto, Oswaldo', 'Pinheiro Da Silva, Luanda Augusta', 'Borges, Laís Angélica', 'Sobrinho, Mellissa Sousa', 'Lopes, Ariadna Valentina']","['Oliveira, Willams', 'Souza E Silva, Jéssica Luiza', 'Tomaz Pontes De Oliveira, Marcela', 'Cruz-Neto, Oswaldo', 'Pinheiro Da Silva, Luanda Augusta', 'Borges, Laís Angélica', 'Sousa Sobrinho, Mellissa', 'Lopes, Ariadna Valentina']",8,8,Environmental Science,Geosciences,0.998389356,0.8,4,0.666666667
10.1016/j.dib.2018.10.091,S0925443918302813,"['Piotrowska, Anna', 'Rojewska, Ewelina', 'Pawlik, Katarzyna', 'Kreiner, Grzegorz', 'Ciechanowska, Agata', 'Makuch, Wioletta', 'Mika, Joanna']","['Piotrowska, Anna', 'Rojewska, Ewelina', 'Pawlik, Katarzyna', 'Kreiner, Grzegorz', 'Ciechanowska, Agata', 'Makuch, Wioletta', 'Zychowska, Magdalena', 'Mika, Joanna']",7,8,Neuroscience,Medical sciences,0.998389356,1,2,0.875
10.1016/j.dib.2019.103780,S8756328218304642,"['Hayashi, Shuichiro', 'Noda, Tatsuya', 'Kubo, Shinichiro', 'Myojin, Tomoya', 'Nishioka, Yuichi', 'Higashino, Tsuneyuki', 'Akahane, Manabu', 'Imamura, Tomoaki']","['Hayashi, Shuichiro', 'Noda, Tatsuya', 'Kubo, Shinichiro', 'Myojin, Tomoya', 'Nishioka, Yuichi', 'Higashino, Tsuneyuki', 'Imamura, Tomoaki']",8,7,Medicine and Dentistry,Medical sciences,0.998389356,0.875,1,0.933333333
10.1016/j.dib.2019.104192,S1755599X19300394,"['Johansson, Anders', 'Esbjörnsson, Magnus', 'Nordqvist, Per', 'Wiinberg, Stig', 'Andersson, Roger', 'Ivarsson, Bodil', 'Eksund, Bengt', 'Möller, Sebastian']","['Johansson, Anders', 'Esbjörnsson, Magnus', 'Nordqvist, Per', 'Wiinberg, Stig', 'Andersson, Roger', 'Ivarsson, Bodil', 'Möller, Sebastian']",8,7,Computer Science,Computer & Mathematical sciences,0.998389356,0.875,1,0.933333333
10.1016/j.dib.2022.108152,10.1016/j.atmosenv.2021.118914,"['Lin, Xiaoxiao', 'Tang, Xiaofeng', 'Wen, Zuoying', 'Long, Bo', 'Fittschen, Christa', 'Gu, Xuejun', 'Zhang, Yang', 'Zhang, Weijun']","['Lin, Xiaoxiao', 'Tang, Xiaofeng', 'Wen, Zuoying', 'Long, Bo', 'Fittschen, Christa', 'Gu, Xuejun', 'Gai, Yanbo', 'Zhang, Weijun']",8,8,Chemistry,Physics & Chemistry,0.998389356,0.888888889,2,0.823529412
10.1016/j.dib.2018.12.053,S0010945218303514,"['Tsujimoto, Kengo', 'Mizuno, Katsuhiro', 'Nishida, Daisuke', 'Tahara, Masatoshi', 'Yamada, Emi', 'Shindo, Shiori', 'Watanabe, Yuuki', 'Kasuga, Shoko', 'Liu, Meigen']","['Tsujimoto, Kengo', 'Mizuno, Katsuhiro', 'Nishida, Daisuke', 'Tahara, Masatoshi', 'Yamada, Emi', 'Shindo, Shiori', 'Kasuga, Shoko', 'Liu, Meigen']",9,8,Neuroscience,Medical sciences,0.998175069,0.888888889,1,0.941176471
10.1016/j.dib.2016.02.073,S1043466616300138,"['Mukhopadhyay, Utpal K.', 'Cass, Jamaica', 'Raptis, Leda', 'Craig, Andrew W.', 'Bourdeau, Véronique', 'Varma, Sonal', 'Gupta, Sandip Sen', 'Elliott, Bruce E.', 'Ferbeyre, Gerardo']","['Mukhopadhyay, Utpal K.', 'Cass, Jamaica', 'Raptis, Leda', 'Craig, Andrew W.', 'Bourdeau, Véronique', 'Varma, Sonal', 'Sengupta, Sandip', 'Elliott, Bruce E.', 'Ferbeyre, Gerardo']",9,9,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.998175069,0.9,2,0.842105263
10.1016/j.dib.2018.11.001,S0048357518301913,"['Chaaban, Amanda', 'Richardi, Vinicius Sobrinho', 'Carrer, Alessandra Regina', 'Brum, Juliana Sperotto', 'Cipriano, Roger Raupp', 'Martins, Carlos Eduardo Nogueira', 'Navarro-Silva, Mário Antônio', 'Deschamps, Cicero', 'Molento, Marcelo Beltrão']","['Chaaban, Amanda', 'Richardi, Vinicius Sobrinho', 'Carrer, Alessandra Regina', 'Brum, Juliana Sperotto', 'Cipriano, Roger Raupp', 'Martins, Carlos Eduardo Nogueira', 'Silva, Mário Antônio Navarro', 'Deschamps, Cicero', 'Molento, Marcelo Beltrão']",9,9,Immunology and Microbiology,Medical sciences,0.998175069,0.9,2,0.842105263
10.1016/j.dib.2019.104974,S0014299919302845,"['Khosravi, Mohammad Ali', 'Abbasalipour, Maryam', 'Concordet, Jean-Paul', 'Berg, Johannes Vom', 'Zeinali, Sirous', 'Arashkia, Arash', 'Buch, Thorsten', 'Karimipoor, Morteza']","['Khosravi, Mohammad Ali', 'Abbasalipour, Maryam', 'Concordet, Jean-Paul', 'Berg, Johannes Vom', 'Zeinali, Sirous', 'Arashkia, Arash', 'Azadmanesh, Kayhan', 'Buch, Thorsten', 'Karimipoor, Morteza']",8,9,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.998175069,1,2,0.888888889
10.1016/j.dib.2015.07.030,S0142961215005840,"['Simitzi, C.', 'Efstathopoulos, P.', 'Kourgiantaki, A.', 'Ranella, A.', 'Charalampopoulos, I.', 'Fotakis, C.', 'Αthanassakis, Ι.', 'Stratakis, E.', 'Gravanis, A.']","['Simitzi, C.', 'Efstathopoulos, P.', 'Kourgiantaki, A.', 'Ranella, A.', 'Charalampopoulos, I.', 'Fotakis, C.', 'Athanassakis, I.', 'Stratakis, E.', 'Gravanis, A.']",9,9,Materials Sciences,Engineering,0.998175069,0.9,2,0.842105263
10.1016/j.dib.2019.104055,S0168945219300081,"['Nadeem, Muhammad', 'Pham, Thu Huong', 'Nieuwenhuis, Ashley', 'Ali, Waqas', 'Zaeem, Muhammad', 'Ashiq, Waqar', 'Mohioudin Gillani, Syed Shah', 'Manful, Charles', 'Galagedara, Lakshman', 'Cheema, Mumtaz', 'Thomas, Raymond', 'Adigun, Oludoyin Adeseun']","['Nadeem, Muhammad', 'Pham, Thu Huong', 'Nieuwenhuis, Ashley', 'Ali, Waqas', 'Zaeem, Muhammad', 'Ashiq, Waqar', 'Gillani, Syed Shah Mohioudin', 'Manful, Charles', 'Galagedara, Lakshman', 'Cheema, Mumtaz', 'Thomas, Raymond', 'Adigun, Oludoyin Adeseun']",12,12,Agricultural and Biological Sciences,Biological sciences,0.998015758,0.923076923,2,0.88
10.1016/j.dib.2021.107442,S0890509621005057,"['Patelis, Nikolaos', 'Bisdas, Theodosios', 'Jing, Zaiping', 'Feng, Jiaxuan', 'Trenner, Matthias', 'Tri Nugroho, Nyityasmono', 'Reis, Paulo Eduardo Ocke', 'Elkouri, Stephane', 'Karam, Lamisse', 'Roux, Dirk Le', 'Ionac, Mihai', 'Berczeli, Marton', 'Jongkind, Vincent', 'Yeung, Kak Khee', 'Katsargyris, Athanasios', 'Avgerinos, Efthymios', 'Moris, Demetrios', 'Choong, Andrew', 'Ng, Jun Jie', 'Cvjetko, Ivan', 'Antoniou, George A.', 'Ghibu, Phillipe', 'Svetlikov, Alexei', 'Pedrajas, Fernando Gallardo', 'Ebben, Harm P.', 'Stepak, Hubert', 'Chornuy, Andrii', 'Kostiv, Sviatoslav', 'Ancetti, Stefano', 'Tadayon, Niki', 'Mekkar, Akli', 'Magnitskiy, Leonid', 'Fidalgo-Domingos, Liliana', 'Matheiken, Sean', 'Rosello, Eduardo Sebastian Sarutte', 'Isik, Arda', 'Kirkilesis, Georgios', 'Kakavia, Kyriaki', 'Georgopoulos, Sotirios', 'Lecis, Alexandre']","['Patelis, Nikolaos', 'Bisdas, Theodosios', 'Jing, Zaiping', 'Feng, Jiaxuan', 'Trenner, Matthias', 'Tri Nugroho, Nyityasmono', 'Ocke Reis, Paulo Eduardo', 'Elkouri, Stephane', 'Karam, Lamisse', 'Roux, Dirk Le', 'Ionac, Mihai', 'Berczeli, Marton', 'Jongkind, Vincent', 'Yeung, Kak Khee', 'Katsargyris, Athanasios', 'Avgerinos, Efthymios', 'Moris, Demetrios', 'Choong, Andrew', 'Ng, Jun Jie', 'Cvjetko, Ivan', 'Antoniou, George A.', 'Ghibu, Phil', 'Svetlikov, Alexei', 'Pedrajas, Fernando Gallardo', 'Ebben, Harm', 'Stepak, Hubert', 'Chornuy, Andrii', 'Kostiv, Sviatoslav', 'Ancetti, Stefano', 'Tadayon, Niki', 'Mekkar, Akli', 'Magnitskiy, Leonid', 'Fidalgo-Domingos, Liliana', 'Matheiken, Sean', 'Sarutte Rosello, Eduardo Sebastian', 'Isik, Arda', 'Kirkilesis, Georgios', 'Kakavia, Kyriaki', 'Georgopoulos, Sotirios', 'Lecis, Alexandre']",40,40,Health and Medical Sciences,Medical sciences,0.997998653,0.909090909,8,0.857142857
10.1016/j.dib.2014.08.006,S1874391914003820,"['Santucci, Laura', 'Candiano, Giovanni', 'Petretto, Andrea', 'Bruschi, Maurizio', 'Lavarello, Chiara', 'Inglese, Elvira', 'Giorgio Righetti, Pier', 'Marco Ghiggeri, Gian']","['Santucci, Laura', 'Candiano, Giovanni', 'Petretto, Andrea', 'Bruschi, Maurizio', 'Lavarello, Chiara', 'Inglese, Elvira', 'Righetti, Pier Giorgio', 'Ghiggeri, Gian Marco']",8,8,Data Articles,FALSE,0.99789916,0.8,2,0.888888889
10.1016/j.dib.2017.08.023,S0145305X17302732,"['Manfrini, Nicola', 'Ricciardi, Sara', 'Miluzio, Annarita', 'Fedeli, Maya', 'Scagliola, Alessandra', 'Gallo, Simone', 'Adler, Thure', 'Busch, Dirk H.', 'Fuchs, Helmut', 'De Angelis, Martin Hrabě', 'Biffo, Stefano', 'Gailus-Durner, Valerie']","['Manfrini, Nicola', 'Ricciardi, Sara', 'Miluzio, Annarita', 'Fedeli, Maya', 'Scagliola, Alessandra', 'Gallo, Simone', 'Brina, Daniela', 'Adler, Thure', 'Gailus-Durner, Valerie', 'Fuchs, Helmut', 'Hrabě De Angelis, Martin', 'Biffo, Stefano', 'Busch, Dirk H.']",12,13,Immunology and Microbiology,Medical sciences,0.997647506,0.928571429,6,0.666666667
10.1016/j.dib.2020.106307,S0169260720315388,"['Summa, S.', 'Tartarisco, G.', 'Favetta, M.', 'Buzachis, A.', 'Romano, A.', 'Bernava, G.M.', 'Vasco, G.', 'Pioggia, G.', 'Castelli, E.', 'Bertini, E.', 'Schirinzi, T.', 'Petrarca, M.']","['Summa, S.', 'Tartarisco, G.', 'Favetta, M.', 'Buzachis, A.', 'Romano, A.', 'Bernava, G.M.', 'Sancesario, A.', 'Vasco, G.', 'Petrarca, M.', 'Castelli, E.', 'Bertini, E.', 'Schirinzi, T.', 'Pioggia, G.']",12,13,Engineering,Engineering,0.997647506,1,4,0.769230769
10.1016/j.dib.2021.106755,S0265931X20307542,"['Bautista Vii, Angel T.', 'Limlingan, Sophia Jobien M.', 'Bauyon, Mary Margareth T.', 'Jagonoy, Arvin M.', 'Racho, Joseph Michael D.', 'Valdez, Jeff Darren G.', 'Monsada, Araceli M.', 'Salon, Bee Jay T.', 'Valerio, John Kenneth C.', 'Dumalagan, Edwin E.', 'Siringan, Fernando P.', 'Tabuso, Aldrin Jan E.']","['Bautista, Angel T.', 'Limlingan, Sophia Jobien M.', 'Bauyon, Mary Margareth T.', 'Jagonoy, Arvin M.', 'Racho, Joseph Michael D.', 'Valdez, Jeff Darren G.', 'Salon, Bee Jay T.', 'Tabuso, Aldrin Jan E.', 'Dumalagan, Edwin E.', 'Kusuno, Haruka', 'Siringan, Fernando P.', 'Matsuzaki, Hiroyuki', 'Valerio, John Kenneth C.']",12,13,Earth and Planetary Sciences,Geosciences,0.997617768,0.866666667,8,0.642857143
10.1016/j.dib.2020.105745,S0141813019338255,"['Chelliah, Ramachandran', 'Saravanakumar, Kandasamy', 'Daliri, Eric Banan-Mwine', 'Kim, Joong-Hark', 'Lee, Jung-Kun', 'Jo, Hyeon-Yeong', 'Madar, Inamul Hasan', 'Kim, Se-Hun', 'Rubab, Momna', 'Barathikannan, Kaliyan', 'Ofosu, Fred Kwame', 'Subin, Hwang', 'Eun-Ji, Park', 'Elahi, Fazle', 'Wang, Myeong-Hyeon', 'Oh, Deog-Hwan', 'Ramakrishnan, Sudha Rani']","['Chelliah, Ramachandran', 'Saravanakumar, Kandasamy', 'Daliri, Eric Banan-Mwine', 'Kim, Joong-Hark', 'Lee, Jung-Kun', 'Jo, Hyeon-Yeong', 'Kim, Se-Hun', 'Ramakrishnan, Sudha Rani', 'Wei, Shuai', 'Rubab, Momna', 'Barathikannan, Kaliyan', 'Ofosu, Fred Kwame', 'Subin, Hwang', 'Eun-Ji, Park', 'Yeong, Jung Da', 'Elahi, Fazle', 'Wang, Myeong-Hyeon', 'Park, Jong Hwan', 'Ahn, Juhee', 'Kim, Dong-Hwan', 'Park, Sung Jin', 'Oh, Deog-Hwan', 'Madar, Inamul Hasan']",17,23,Immunology and Microbiology,Medical sciences,0.997597969,1,10,0.782608696
10.1016/j.dib.2018.02.002,S0167880917305467,"['Rafique, Rafia', 'Zahra, Zahra', 'Virk, Nasar', 'Shahid, Muhammad', 'Pinelli, Eric', 'Kallerhoff, Jean', 'Park, Tae Jung', 'Arshad, Muhammad']","['Rafique, Rafia', 'Zahra, Zahra', 'Virk, Nasar', 'Shahid, Muhammad', 'Pinelli, Eric', 'Park, Tae Jung', 'Kallerhoff, Jean', 'Arshad, Muhammad']",8,8,Environmental Sciences,Geosciences,0.997385621,1,2,0.875
10.1016/j.dib.2021.106841,S0277953620304354,"['Dedominicis, Kali', 'Buttenheim, Alison M.', 'Howa, Amanda C.', 'Delamater, Paul L.', 'Salmon, Daniel', 'Klein, Nicola P.', 'Omer, Saad B.']","['Dedominicis, Kali', 'Buttenheim, Alison M.', 'Howa, Amanda C.', 'Delamater, Paul L.', 'Salmon, Daniel', 'Omer, Saad B.', 'Klein, Nicola P.']",7,7,Social Sciences,Social sciences & Humanities,0.997375328,1,2,0.857142857
10.1016/j.dib.2020.105547,S0038092X2030102X,"['Agurto, Leonardo', 'Allacker, Karen', 'Fissore, Adelqui', 'Agurto, Cristóbal', 'De Troyer, Frank', 'Rebolledo, Boris']","['Agurto, Leonardo', 'Allacker, Karen', 'Fissore, Adelqui', 'Agurto, Cristóbal', 'De Troyer, Frank']",6,5,Energy,Engineering,0.997354497,0.833333333,1,0.909090909
10.1016/j.dib.2019.103981,S0031018218306837,"['Zhang, Xin-Rong', 'Du, Yu', 'Ma, Chun-Mei', 'Ping, Shuai-Fei', 'Feng, Chong']","['Zhang, Xin-Rong', 'Du, Yu', 'Ma, Chun-Mei', 'Ping, Shuai-Fei', 'Feng, Chong', 'Cui, An-Ning']",5,6,Earth and Planetary Sciences,Geosciences,0.997354497,1,0,1
